ts,open,high,low,close,volume,funding_rate,timestamp,ret_1,ret_log,realized_vol_annual,price_stretch_z,funding_annualized,funding_z,trend_ema_fast,trend_ema_slow,funding_extreme_score,price_stretch_score,funding_price_conflict,funding_directional_score,trend_alignment_score,edge_funding_reversion,edge_carry_momentum,edge_carry_stress,edge_mark_dislocation,edge_options_vol_premium,edge_skew_panic,edge_term_structure_kink,edge_total
1777384800,76182.5,76182.5,75658.0,75928.0,352.62368921,-3.9664287569382435e-05,2026-04-28 14:00:00+00:00,-0.0033472034443379206,-0.0033528178616857142,,,-0.043432394888473766,,76479.54386236762,76775.8359279076,0.0,0.0,0.0,0.09651643308549726,1.0,0.0,0.09651643308549726,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.12356385607789025
1777388400,75928.0,76071.5,75809.5,76056.5,655.1747887,-3.905119284795515e-05,2026-04-28 15:00:00+00:00,0.0016923927931724592,0.0016909623102212105,,,-0.04276105616851089,,76414.46019123413,76756.1280942663,0.0,0.0,1.0,0.09502456926335753,1.0,0.0,0.09502456926335753,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.12335499514279069
1777392000,76061.5,76216.5,75886.0,76117.5,1021.39337605,-3.564121475615544e-05,2026-04-28 16:00:00+00:00,0.0008020353289988069,0.0008017138705335401,,,-0.039027130157990204,,76368.77400796734,76738.63143414941,0.0,0.0,1.0,0.08672695590664489,1.0,0.0,0.08672695590664489,0.0,0.0,0.9063203739826465,0.0,0.010775921400025368,0.12219332927285091
1777395600,76114.5,76257.0,75953.5,76189.0,118.75437007,-2.3247049823667313e-05,2026-04-28 17:00:00+00:00,0.0009393372089203655,0.0009388963078059472,0.222032805920052,,-0.025455519556915707,,76341.11646828006,76723.57303869326,0.0,0.0,1.0,0.05656782123759046,1.0,0.0,0.05656782123759046,0.0,0.0,0.2719409284967836,0.0,0.010775921400025368,0.041845516960879736
1777399200,76178.0,76263.5,76119.0,76226.5,117.72612795,-5.752821884875198e-06,2026-04-28 18:00:00+00:00,0.0004921970363176431,0.0004920759470879073,0.22252503357473735,,-0.006299339963938342,,76323.48316546774,76709.954599277,0.0,0.0,1.0,0.013998533253196315,1.0,0.0,0.013998533253196315,0.0,0.0,0.27053456376911117,0.0,0.010775921400025368,0.035717052875743865
1777402800,76226.5,76367.0,76060.5,76307.0,73.07717737,-8.284603604931379e-07,2026-04-28 19:00:00+00:00,0.001056063180127742,0.001055505937695168,0.2237814952205635,,-0.000907164094739986,,76320.94729385732,76698.91474724202,0.0,0.0,1.0,0.002015920210533302,1.0,0.0,0.002015920210533302,0.0,0.0,0.26694467335246497,0.0,0.010775921400025368,0.03360870019977351
1777406400,76305.0,76455.5,76305.0,76455.5,110.40044395,-1.2461818046278633e-07,2026-04-28 20:00:00+00:00,0.0019460862044111682,0.0019441950318460656,0.22584284077599834,,-0.00013645690760675104,,76341.64771018695,76692.24585005731,0.0,0.0,1.0,0.00030323757245944675,1.0,0.0,0.00030323757245944675,0.0,0.0,0.2610551146226512,0.0,0.010775921400025368,0.032662177582865506
1777410000,76455.5,76466.5,76259.5,76336.5,55.49344493,-5.630624661175009e-08,2026-04-28 21:00:00+00:00,-0.0015564609478716518,-0.0015576734915607048,0.22330321749729942,,-6.165534003986635e-05,,76340.85575477358,76682.4993884119,0.0,0.0,0.0,0.00013701186675525856,1.0,0.0,0.00013701186675525856,0.0,0.0,0.2683111811332195,0.0,0.010775921400025368,0.033509633965335114
1777413600,76338.0,76412.0,76205.0,76219.5,26.35403388,-2.551816584499845e-07,2026-04-28 22:00:00+00:00,-0.0015326875085968084,-0.0015338632756388567,0.21114874126492095,,-0.0002794239160027331,,76322.18563865457,76669.8144736609,0.0,0.0,0.0,0.000620942035561629,1.0,0.0,0.000620942035561629,0.0,0.0,0.3030382560828723,0.0,0.010775921400025368,0.037744633182926354
1777417200,76219.5,76360.5,76184.0,76322.5,67.58602736,-3.355094721259004e-07,2026-04-28 23:00:00+00:00,0.001351360216217623,0.0013504479507742998,0.19447551881650418,,-0.0003673828719778609,,76322.23400193849,76660.2990086291,0.0,0.0,1.0,0.0008164063821730241,1.0,0.0,0.0008164063821730241,0.0,0.0,0.3506760345069202,0.0,0.010775921400025368,0.04348853160233769
1777420800,76322.0,76525.0,76252.0,76486.5,270.89294019,-5.081567974195943e-07,2026-04-29 00:00:00+00:00,0.002148776573094535,0.002146471254533006,0.2007046921188105,,-0.0005564316931744558,,76347.50569394795,76655.53739195433,0.0,0.0,1.0,0.0012365148737210128,1.0,0.0,0.0012365148737210128,0.0,0.0,0.3328783965003307,0.0,0.010775921400025368,0.041411630230363664
1777424400,76485.0,76622.5,76162.0,76535.5,116.12230134,-3.2142666503764666e-06,2026-04-29 01:00:00+00:00,0.000640635929216371,0.00064043080961945,0.19047449974486075,,-0.0035196219821622306,,76376.42789487905,76652.24869628435,0.0,0.0,1.0,0.007821382182582734,1.0,0.0,0.007821382182582734,0.0,0.0,0.3621075175687586,0.0,0.010775921400025368,0.04584100618181565
1777428000,76537.5,76628.5,76381.0,76500.0,40.72254165,-3.755556319257298e-06,2026-04-29 02:00:00+00:00,-0.00046383704294084005,-0.0004639446486176612,0.1849821875606503,,-0.004112334169586742,,76395.43898797457,76648.07749912588,0.0,0.0,0.0,0.009138520376859426,1.0,0.0,0.009138520376859426,0.0,0.0,0.37779983809507417,0.0,0.010775921400025368,0.04790848399217226
