ts,open,high,low,close,volume,funding_rate,timestamp,ret_1,ret_log,realized_vol_annual,price_stretch_z,funding_annualized,funding_z,trend_ema_fast,trend_ema_slow,funding_extreme_score,price_stretch_score,funding_price_conflict,funding_directional_score,trend_alignment_score,edge_funding_reversion,edge_carry_momentum,edge_carry_stress,edge_mark_dislocation,edge_options_vol_premium,edge_skew_panic,edge_term_structure_kink,edge_total
1776128400,74195.0,74473.5,74028.5,74428.0,160.2864245,-1.3908543384891e-05,2026-04-14 01:00:00+00:00,0.0031336132245216586,0.0031287136914272934,0.5471225697800064,0.6381315107832398,-0.015229855006455646,-0.9195659358397471,73344.73173993066,72062.05820002688,0.30652197861324904,0.21271050359441326,1.0,0.0338441222365681,0.0,0.06520044443358017,0.0,0.30652197861324904,0.0,0.0,0.22916666666666696,0.007871973799976098,0.08700582052591127
1776132000,74425.5,74620.0,74331.5,74379.0,114.78724432,-1.0913641118566324e-05,2026-04-14 02:00:00+00:00,-0.0006583543827591853,-0.0006585711931697797,0.544699925131178,-0.209997427926035,-0.011950437024830124,-0.8068362685540411,73503.84993378748,72125.53605756038,0.26894542285134704,0.06999914264201167,0.0,0.02655652672184472,0.0,0.0,0.0,0.26894542285134704,0.0,0.0,0.22916666666666696,0.007871973799976098,0.06609699605518575
1776135600,74378.5,74529.5,74300.0,74489.0,66.2411067,-7.48637945456929e-06,2026-04-14 03:00:00+00:00,0.0014789120585110282,0.0014778195450941543,0.5410499057245624,0.26509990990376037,-0.008197585502753372,-0.6792591464430214,73655.41148243556,72190.28849433956,0.22641971548100714,0.08836663663458678,1.0,0.018216856672785272,0.0,0.020007948724816683,0.0,0.22641971548100714,0.0,0.0,0.22916666666666696,0.007871973799976098,0.06494530471729418
1776139200,74489.0,74544.0,74401.0,74434.0,51.04416512,-5.388455671951187e-06,2026-04-14 04:00:00+00:00,-0.0007383640537529379,-0.0007386367787460263,0.5397583130172247,-0.2329289998347291,-0.005900358960786549,-0.6009586058110722,73775.19433129163,72251.76004243984,0.2003195352703574,0.0776429999449097,0.0,0.013111908801747885,0.0,0.0,0.0,0.2003195352703574,0.0,0.0,0.22916666666666696,0.007871973799976098,0.05648937179384721
1776142800,74434.0,74472.5,74210.5,74250.0,95.49615264,4.796829320839235e-08,2026-04-14 05:00:00+00:00,-0.0024719886073568675,-0.0024750490157644644,0.5449531291340866,-0.6182534862243183,5.2525281063189625e-05,-0.40268254781752266,73848.24135724676,72306.50634264697,0.13422751593917423,0.2060844954081061,1.0,0.00011672284680708806,1.0,0.02766220989220824,0.00011672284680708806,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.03509990842868014
1776146400,74252.0,74582.5,74252.0,74572.0,53.26949045,4.1171223848911925e-08,2026-04-14 06:00:00+00:00,0.004336700336700305,0.0043273239504060534,0.5468631181618239,0.9024937819261931,4.5082490114558563e-05,-0.40148535486483977,73959.58884074727,72368.57466202651,0.13382845162161325,0.3008312606420644,0.0,0.00010018331136568569,1.0,0.0,0.00010018331136568569,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.028458662519588365
1776150000,74571.0,74953.5,74481.0,74623.0,530.29825587,0.0,2026-04-14 07:00:00+00:00,0.0006839028053424734,0.0006836690503899357,0.5384528691880284,0.08245057303188472,0.0,-0.40013140903072125,74061.65209601691,72430.3397397792,0.13337713634357376,0.027483524343961573,0.0,0.0,0.0,0.0,0.0,0.13337713634357376,0.0,0.0,0.22916666666666696,0.007871973799976098,0.047117435944097494
1776153600,74623.0,74970.0,74526.5,74820.0,347.72405325,1.0834767762445575e-05,2026-04-14 08:00:00+00:00,0.002639936748723537,0.002636458236395002,0.5328766012701048,0.5161858462216277,0.011864070699877905,-0.004880368134662404,74178.321004322,72495.80988389484,0.0016267893782208013,0.17206194874054256,0.0,0.026364601555284233,1.0,0.0,0.026364601555284233,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.03213568107373696
1776157200,74806.0,74879.5,74496.0,74547.0,158.05488017,2.091426570329796e-05,2026-04-14 09:00:00+00:00,-0.0036487570168404204,-0.0036554299676536343,0.545005900812372,-0.9117767301374811,0.022901120945111268,0.36433616350237713,74235.04084981092,72552.00687337716,0.12144538783412571,0.3039255767124937,1.0,0.050891379878025035,1.0,0.03691035953655913,0.050891379878025035,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.04442791632769487
1776160800,74547.0,74653.5,74393.5,74394.5,520.76826924,2.1393909899435254e-05,2026-04-14 10:00:00+00:00,-0.00204568929668536,-0.002047784577050725,0.5481168717320395,-0.5442590891301026,0.0234263313398816,0.3848359454340223,74259.57302676309,72602.48613712026,0.12827864847800743,0.18141969637670086,1.0,0.052058514088625774,1.0,0.02327227345849365,0.052058514088625774,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.041318174458443255
1776164400,74393.5,74492.0,74354.5,74422.0,97.082286,2.1602663273112358e-05,2026-04-14 11:00:00+00:00,0.0003696509822634919,0.0003695826781710792,0.5489219868637688,0.007195067033265821,0.02365491628405803,0.3949472220231924,74284.56179187646,72652.33583199368,0.1316490740077308,0.002398355677755274,0.0,0.05256648063124006,1.0,0.0,0.05256648063124006,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.035803944144370776
1776168000,74419.0,74516.5,74313.5,74482.5,536.22895479,2.163453829030349e-05,2026-04-14 12:00:00+00:00,0.0008129316599929659,0.0008126014100193763,0.5493723856991403,0.10721641701215417,0.02368981942788232,0.3985099025037002,74315.01382389547,72702.47731604865,0.13283663416790006,0.035738805670718056,0.0,0.05264404317307182,1.0,0.0,0.05264404317307182,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.035814802900227226
1776171600,74482.5,75577.5,74454.0,75577.5,1229.66745919,2.1618376961245417e-05,2026-04-14 13:00:00+00:00,0.014701439935555394,0.014594421377043943,0.5897735371640263,3.2320767839442577,0.023672122772563732,0.4003509268891039,74509.24246637309,72781.24506081444,0.13345030896303464,1.0,0.0,0.05260471727236385,1.0,0.0,0.05260471727236385,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.035809297274128106
1776175200,75577.0,76080.5,75063.5,75063.5,1165.34165289,2.1565099093385865e-05,2026-04-14 14:00:00+00:00,-0.0068009658959345964,-0.006824197857594163,0.591042255694452,-1.6230347632873545,0.02361378350725752,0.40102145853996324,74594.51285616185,72843.77259339488,0.13367381951332108,0.5410115877624515,1.0,0.052475074460572264,1.0,0.07231908533717321,0.052475074460572264,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.05314772776139885
1776178800,75063.0,75467.0,74617.5,75345.0,610.46399907,1.9333844234212164e-05,2026-04-14 15:00:00+00:00,0.0037501581993912847,0.0037431438871818917,0.5650534332749233,0.763942038817751,0.02117055943646232,0.3205416953802476,74709.97241675234,72912.29937165804,0.10684723179341588,0.2546473462725837,0.0,0.04704568763658293,1.0,0.0,0.04704568763658293,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.03503103312511878
1776182400,75348.0,75709.5,74547.5,74673.5,303.64323729,7.432718319008899e-06,2026-04-14 16:00:00+00:00,-0.008912336585042091,-0.008952289013548262,0.5991570437120253,-2.102893235170196,0.008138826559314744,-0.11406209773885283,74704.36127571351,72960.55144366741,0.038020699246284276,0.7009644117233987,1.0,0.018086281242921654,1.0,0.026651157080483927,0.018086281242921654,0.0,0.0,0.0,0.22916666666666696,0.007871973799976098,0.03737299392932234
