regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n_IS,wins,wr_IS,exp_R_IS,n_OOS,wr_OOS,exp_R_OOS
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,36,27,0.75,1.25,16.0,0.4375,0.3125
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR7,28,21,0.75,1.25,7.0,0.4286,0.2857
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR7,20,15,0.75,1.25,4.0,0.5,0.5
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR7,32,24,0.75,1.25,9.0,0.7778,1.3333
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,32,24,0.75,1.25,11.0,0.4545,0.3636
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,20,15,0.75,1.25,4.0,0.75,1.25
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR7,20,15,0.75,1.25,7.0,0.5714,0.7143
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR7,32,24,0.75,1.25,10.0,0.8,1.4
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,20,15,0.75,1.25,7.0,0.5714,0.7143
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,20,15,0.75,1.25,3.0,0.6667,1.0
bear,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,20,15,0.75,1.25,3.0,0.6667,1.0
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR7,24,18,0.75,1.25,5.0,0.4,0.2
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,20,15,0.75,1.25,1.0,0.0,-1.0
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,28,21,0.75,1.25,9.0,0.6667,1.0
bull,-1,-1,0,oversold,weak,expansion,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,28,21,0.75,1.25,3.0,1.0,2.0
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,32,24,0.75,1.25,4.0,0.75,1.25
bear,-1,-1,0,overbought,overbought,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,20,15,0.75,1.25,11.0,0.4545,0.3636
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,20,15,0.75,1.25,3.0,0.6667,1.0
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,44,33,0.75,1.25,10.0,0.7,1.1
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,36,27,0.75,1.25,9.0,0.6667,1.0
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,28,21,0.75,1.25,8.0,0.75,1.25
bear,-1,-1,0,overbought,overbought,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,20,15,0.75,1.25,9.0,0.4444,0.3333
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR21,32,24,0.75,1.25,4.0,1.0,2.0
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,32,24,0.75,1.25,8.0,0.625,0.875
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR21,87,65,0.7471,1.2414,12.0,0.6667,1.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR21,83,62,0.747,1.241,9.0,0.7778,1.3333
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR14,83,62,0.747,1.241,12.0,0.6667,1.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR14,79,59,0.7468,1.2405,9.0,0.7778,1.3333
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR7,67,50,0.7463,1.2388,11.0,0.6364,0.9091
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,67,50,0.7463,1.2388,9.0,0.4444,0.3333
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,63,47,0.746,1.2381,8.0,0.375,0.125
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,63,47,0.746,1.2381,13.0,0.8462,1.5385
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,59,44,0.7458,1.2373,12.0,0.8333,1.5
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,51,38,0.7451,1.2353,13.0,0.7692,1.3077
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,51,38,0.7451,1.2353,14.0,0.5714,0.7143
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR21,94,70,0.7447,1.234,35.0,0.5714,0.7143
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,47,35,0.7447,1.234,13.0,0.7692,1.3077
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,39,29,0.7436,1.2308,22.0,0.5909,0.7727
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR14,35,26,0.7429,1.2286,9.0,0.5556,0.6667
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK21SS5SD5_ATR7,70,52,0.7429,1.2286,10.0,0.7,1.1
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,35,26,0.7429,1.2286,5.0,0.4,0.2
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,31,23,0.7419,1.2258,11.0,0.6364,0.9091
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,31,23,0.7419,1.2258,6.0,0.6667,1.0
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,31,23,0.7419,1.2258,18.0,0.6111,0.8333
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,31,23,0.7419,1.2258,13.0,0.4615,0.3846
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,62,46,0.7419,1.2258,16.0,0.75,1.25
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,31,23,0.7419,1.2258,7.0,0.7143,1.1429
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,31,23,0.7419,1.2258,7.0,0.8571,1.5714
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,27,20,0.7407,1.2222,5.0,0.8,1.4
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,27,20,0.7407,1.2222,4.0,0.75,1.25
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR14,27,20,0.7407,1.2222,8.0,0.5,0.5
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR21,27,20,0.7407,1.2222,9.0,0.6667,1.0
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR14,27,20,0.7407,1.2222,8.0,0.625,0.875
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,23,17,0.7391,1.2174,6.0,0.5,0.5
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,23,17,0.7391,1.2174,2.0,0.5,0.5
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR21,23,17,0.7391,1.2174,3.0,0.6667,1.0
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,23,17,0.7391,1.2174,1.0,0.0,-1.0
bull,1,1,0,oversold,weak,expansion,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,23,17,0.7391,1.2174,2.0,0.5,0.5
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,42,31,0.7381,1.2143,10.0,0.6,0.8
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,42,31,0.7381,1.2143,13.0,0.6923,1.0769
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,61,45,0.7377,1.2131,28.0,0.6071,0.8214
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,72,53,0.7361,1.2083,18.0,0.6667,1.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR7,72,53,0.7361,1.2083,11.0,0.6364,0.9091
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,87,64,0.7356,1.2069,11.0,0.5455,0.6364
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,34,25,0.7353,1.2059,15.0,0.4667,0.4
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR21,30,22,0.7333,1.2,9.0,0.4444,0.3333
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,30,22,0.7333,1.2,7.0,0.7143,1.1429
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,30,22,0.7333,1.2,6.0,0.6667,1.0
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,30,22,0.7333,1.2,13.0,0.6923,1.0769
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR14,41,30,0.7317,1.1951,10.0,0.6,0.8
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,41,30,0.7317,1.1951,12.0,0.6667,1.0
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,41,30,0.7317,1.1951,7.0,0.7143,1.1429
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,26,19,0.7308,1.1923,6.0,0.5,0.5
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,26,19,0.7308,1.1923,9.0,0.5556,0.6667
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,26,19,0.7308,1.1923,6.0,0.5,0.5
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR7,26,19,0.7308,1.1923,5.0,0.8,1.4
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,26,19,0.7308,1.1923,6.0,0.8333,1.5
bull,-1,-1,0,oversold,weak,expansion,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,26,19,0.7308,1.1923,2.0,1.0,2.0
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,63,46,0.7302,1.1905,17.0,0.7647,1.2941
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK21SS5SD5_ATR21,37,27,0.7297,1.1892,12.0,0.6667,1.0
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,59,43,0.7288,1.1864,17.0,0.6471,0.9412
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR7,70,51,0.7286,1.1857,8.0,0.75,1.25
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,81,59,0.7284,1.1852,30.0,0.6,0.8
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,33,24,0.7273,1.1818,16.0,0.4375,0.3125
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,33,24,0.7273,1.1818,4.0,0.5,0.5
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR21,22,16,0.7273,1.1818,2.0,0.5,0.5
bull,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,22,16,0.7273,1.1818,15.0,0.6,0.8
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,22,16,0.7273,1.1818,7.0,0.5714,0.7143
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,44,32,0.7273,1.1818,17.0,0.6471,0.9412
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,33,24,0.7273,1.1818,5.0,0.8,1.4
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,22,16,0.7273,1.1818,6.0,1.0,2.0
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR7,22,16,0.7273,1.1818,8.0,0.625,0.875
bull,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR14,22,16,0.7273,1.1818,15.0,0.6,0.8
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR14,44,32,0.7273,1.1818,27.0,0.5926,0.7778
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR21,22,16,0.7273,1.1818,8.0,0.875,1.625
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,22,16,0.7273,1.1818,2.0,0.0,-1.0
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,33,24,0.7273,1.1818,8.0,0.875,1.625
bull,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,22,16,0.7273,1.1818,7.0,0.4286,0.2857
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,22,16,0.7273,1.1818,6.0,0.3333,-0.0
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,33,24,0.7273,1.1818,18.0,0.6111,0.8333
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR14,22,16,0.7273,1.1818,7.0,0.7143,1.1429
bear,-1,-1,0,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR21,22,16,0.7273,1.1818,15.0,0.5333,0.6
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,55,40,0.7273,1.1818,25.0,0.6,0.8
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,22,16,0.7273,1.1818,1.0,0.0,-1.0
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR21,22,16,0.7273,1.1818,9.0,0.3333,-0.0
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR21,33,24,0.7273,1.1818,5.0,0.4,0.2
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,33,24,0.7273,1.1818,8.0,0.75,1.25
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,33,24,0.7273,1.1818,7.0,0.7143,1.1429
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR21,62,45,0.7258,1.1774,25.0,0.6,0.8
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,62,45,0.7258,1.1774,29.0,0.5862,0.7586
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,51,37,0.7255,1.1765,16.0,0.6875,1.0625
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,51,37,0.7255,1.1765,11.0,0.6364,0.9091
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,91,66,0.7253,1.1758,11.0,0.5455,0.6364
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,91,66,0.7253,1.1758,12.0,0.5833,0.75
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR14,91,66,0.7253,1.1758,8.0,0.5,0.5
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,40,29,0.725,1.175,5.0,0.8,1.4
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,69,50,0.7246,1.1739,6.0,0.3333,-0.0
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,29,21,0.7241,1.1724,9.0,0.4444,0.3333
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,29,21,0.7241,1.1724,4.0,0.25,-0.25
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,29,21,0.7241,1.1724,16.0,0.625,0.875
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,47,34,0.7234,1.1702,8.0,0.75,1.25
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,47,34,0.7234,1.1702,13.0,0.8462,1.5385
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR14,61,44,0.7213,1.1639,18.0,0.6111,0.8333
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,25,18,0.72,1.16,19.0,0.5789,0.7368
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR21,25,18,0.72,1.16,8.0,0.625,0.875
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,25,18,0.72,1.16,10.0,0.6,0.8
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,25,18,0.72,1.16,6.0,0.5,0.5
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,25,18,0.72,1.16,3.0,0.6667,1.0
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,100,72,0.72,1.16,24.0,0.6667,1.0
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,57,41,0.7193,1.1579,25.0,0.56,0.68
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR7,89,64,0.7191,1.1573,11.0,0.3636,0.0909
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,32,23,0.7188,1.1562,11.0,0.7273,1.1818
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,39,28,0.7179,1.1538,8.0,0.75,1.25
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,39,28,0.7179,1.1538,6.0,0.6667,1.0
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,39,28,0.7179,1.1538,11.0,0.7273,1.1818
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,39,28,0.7179,1.1538,11.0,0.6364,0.9091
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR21,39,28,0.7179,1.1538,11.0,0.5455,0.6364
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,39,28,0.7179,1.1538,12.0,0.75,1.25
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,39,28,0.7179,1.1538,12.0,0.6667,1.0
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR21,46,33,0.7174,1.1522,10.0,0.6,0.8
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR14,113,81,0.7168,1.1504,14.0,0.5,0.5
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR14,109,78,0.7156,1.1468,26.0,0.6538,0.9615
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR21,21,15,0.7143,1.1429,5.0,0.8,1.4
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,21,15,0.7143,1.1429,8.0,0.75,1.25
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR7,21,15,0.7143,1.1429,3.0,0.6667,1.0
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR21,63,45,0.7143,1.1429,19.0,0.6316,0.8947
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,49,35,0.7143,1.1429,10.0,0.8,1.4
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,42,30,0.7143,1.1429,10.0,0.9,1.7
bull,1,1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,28,20,0.7143,1.1429,8.0,0.625,0.875
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR7,21,15,0.7143,1.1429,4.0,0.25,-0.25
bull,1,1,-1,weak,oversold,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,28,20,0.7143,1.1429,12.0,0.5,0.5
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR7,42,30,0.7143,1.1429,15.0,0.7333,1.2
bear,-1,-1,0,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,21,15,0.7143,1.1429,14.0,0.5,0.5
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR21,28,20,0.7143,1.1429,11.0,0.7273,1.1818
bear,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,21,15,0.7143,1.1429,4.0,0.75,1.25
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,21,15,0.7143,1.1429,4.0,0.75,1.25
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,28,20,0.7143,1.1429,6.0,0.8333,1.5
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR21,28,20,0.7143,1.1429,15.0,0.6,0.8
bull,1,1,0,oversold,weak,expansion,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,21,15,0.7143,1.1429,2.0,0.5,0.5
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR21,21,15,0.7143,1.1429,1.0,1.0,2.0
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,35,25,0.7143,1.1429,3.0,0.6667,1.0
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,49,35,0.7143,1.1429,17.0,0.6471,0.9412
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,21,15,0.7143,1.1429,9.0,0.6667,1.0
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,21,15,0.7143,1.1429,4.0,0.5,0.5
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,42,30,0.7143,1.1429,7.0,0.8571,1.5714
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,21,15,0.7143,1.1429,2.0,1.0,2.0
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR21,21,15,0.7143,1.1429,10.0,0.6,0.8
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI14_SK14SS3SD3_ATR7,21,15,0.7143,1.1429,2.0,0.0,-1.0
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,21,15,0.7143,1.1429,6.0,0.5,0.5
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR21,52,37,0.7115,1.1346,11.0,0.8182,1.4545
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR7,52,37,0.7115,1.1346,23.0,0.6522,0.9565
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,45,32,0.7111,1.1333,21.0,0.6667,1.0
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,45,32,0.7111,1.1333,13.0,0.3846,0.1538
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,45,32,0.7111,1.1333,20.0,0.65,0.95
